latent_variable_dim_1,latent_variable_dim_2,mu_dim_1,mu_dim_2,log_var_dim_1,log_var_dim_2
-0.04681008,0.552592,-0.0447326,0.546076,-10.31136,-8.138881
0.084552646,0.60695934,0.09153803,0.6256461,-10.421879,-8.179573
-0.16512772,0.06906306,-0.15323713,0.0676388,-9.854965,-11.249841
-0.33152804,0.25672063,-0.33626854,0.25173947,-9.820749,-9.65414
-0.33092508,0.25735807,-0.3377538,0.25380513,-9.796427,-9.639038
0.08293515,0.66497004,0.09043988,0.646071,-10.359953,-8.45519
-0.3388797,0.25668475,-0.33598533,0.2543698,-9.736101,-9.602274
-0.3579868,0.25086057,-0.36631316,0.26642904,-9.29794,-9.561966
0.09070601,0.6489099,0.08994887,0.6324077,-10.409643,-8.239472
-0.34289986,0.24027276,-0.34268376,0.24127036,-10.089757,-9.974269
-0.069812864,0.7320893,-0.05795902,0.7367427,-9.497776,-9.3912325
-0.03960137,0.5377974,-0.044547,0.5239309,-10.123899,-8.422327
-0.33846337,0.25746047,-0.33873507,0.25511178,-9.943498,-9.70691
0.09415232,0.6400949,0.09198397,0.63250613,-10.4127,-8.333842
-0.12812395,0.059627265,-0.12893301,0.067491904,-9.898509,-10.236252
-0.3420869,0.23973835,-0.33935168,0.25818688,-9.763246,-9.592344
-0.21680033,0.37230128,-0.22273955,0.373351,-10.293607,-10.43385
-0.08603676,0.53348416,-0.09359605,0.5441358,-10.192019,-8.919491
-0.13593519,0.06394665,-0.14229506,0.06608426,-9.9424925,-11.069371
0.09819112,0.6622199,0.092533045,0.65659714,-10.3377695,-8.649499
-0.14286973,0.066136554,-0.15201226,0.0666787,-9.990147,-11.583926
0.0974995,0.6410569,0.091584355,0.65602785,-10.328852,-8.645687
-0.17555305,0.44886738,-0.17554697,0.45795247,-11.234827,-9.095852
-0.05685634,0.74563986,-0.05929114,0.7509288,-9.367435,-9.283141
-0.1364176,0.069103405,-0.14863855,0.06653954,-10.023209,-11.541658
-0.20519535,0.065187596,-0.19987628,0.067702934,-11.131996,-11.6199665
-0.18309444,0.46082512,-0.18107742,0.46656218,-11.246024,-9.219425
-0.035336778,0.5348449,-0.04006917,0.5503733,-9.614788,-8.082015
-0.08497654,0.38065597,-0.08341373,0.37609315,-11.011311,-10.100668
-0.038426556,0.508073,-0.043749034,0.5396679,-10.272916,-8.077375
-0.058231667,0.76148236,-0.06086976,0.75305176,-9.489864,-9.295937
-0.07625876,0.558032,-0.07954783,0.5653208,-9.846327,-8.639098
-0.081357576,0.36769333,-0.08423295,0.37316987,-10.835386,-9.965441
-0.3253913,0.2497837,-0.33212242,0.2484526,-10.21017,-9.892161
-0.35006806,0.27185863,-0.3440268,0.26129082,-9.7304125,-9.601033
-0.34627917,0.23969172,-0.34064862,0.24806586,-10.117661,-9.9013195
-0.34861478,0.24039434,-0.34638098,0.2571218,-9.88339,-9.68056
-0.3752653,0.26618478,-0.36400053,0.26622227,-9.375205,-9.552717
-0.085141055,0.56554127,-0.08042722,0.5506151,-9.968579,-8.509787
-0.13914126,0.0659737,-0.12838095,0.066620044,-10.085016,-10.559843
-0.08993196,0.5602454,-0.09435109,0.5680372,-10.248687,-8.649085
-0.19596393,0.4039495,-0.1956523,0.40373674,-11.183109,-10.497605
-0.34211135,0.26231614,-0.33565566,0.2538983,-9.825372,-9.65111
-0.35491735,0.27128065,-0.37248626,0.2688759,-9.265874,-9.546772
-0.35757095,0.26827666,-0.36617994,0.2685158,-9.345074,-9.55159
-0.33071056,0.26682425,-0.3349224,0.2563144,-9.788919,-9.628893
-0.23119624,0.25823075,-0.23594654,0.24932262,-11.540358,-10.676836
-0.16212113,0.47780252,-0.16110829,0.47988003,-10.331793,-9.1237755
-0.061381865,0.7661326,-0.0581292,0.76635605,-9.404215,-9.12094
-0.34107774,0.24490497,-0.34183526,0.2524147,-9.857982,-9.729446
-0.14692312,0.06802449,-0.14534202,0.06668129,-10.014915,-11.357351
-0.1835375,0.44923925,-0.18637824,0.44225773,-11.259553,-10.325828
-0.06718602,0.560584,-0.058484875,0.5653818,-9.609121,-8.384851
-0.32070234,0.23875888,-0.32519874,0.242627,-9.883087,-9.798102
-0.04879913,0.74311554,-0.058849134,0.74249256,-9.5623,-9.24354
-0.32898146,0.2583617,-0.3346789,0.25021416,-9.784892,-9.641645
-0.066273525,0.7627438,-0.059308775,0.756972,-9.519148,-9.205654
-0.07582843,0.5883665,-0.07409877,0.5888246,-9.932077,-8.1535845
-0.34248215,0.25514805,-0.34201482,0.25704283,-9.865319,-9.657247
-0.15151668,0.06687776,-0.1477282,0.06654975,-10.027525,-11.471229
-0.13976973,0.05789185,-0.13231319,0.06651372,-10.10229,-10.624046
0.08001968,0.5827618,0.08861039,0.58629495,-10.327812,-8.610777
-0.34028944,0.26562408,-0.3447639,0.25973806,-9.71087,-9.61435
-0.17534015,0.43762848,-0.17787811,0.44193003,-10.661552,-10.1391
0.08275133,0.6389252,0.08946851,0.62730604,-10.365605,-8.131836
-0.37824392,0.27817455,-0.36904976,0.26765817,-9.3155575,-9.565302
0.0850108,0.31607908,0.08630219,0.315737,-10.58186,-10.980501
0.08876642,0.6466703,0.09110824,0.65272176,-10.31883,-8.599918
0.08501905,0.66283125,0.09156248,0.6482298,-10.325052,-8.636865
-0.16027552,0.065957,-0.14879906,0.06701459,-9.905672,-11.336422
-0.33923155,0.2615977,-0.34344444,0.2525561,-10.163745,-9.800481
-0.07036583,0.4519813,-0.070590235,0.45018724,-11.873306,-10.386694
-0.34609744,0.27930382,-0.3404107,0.25838426,-9.855441,-9.6346
-0.32880732,0.25005433,-0.33774176,0.2545052,-9.886245,-9.689783
-0.1059899,0.4557733,-0.1025941,0.4491108,-11.863174,-10.812169
-0.07188927,0.5805094,-0.08416162,0.57823724,-10.104479,-8.371772
-0.3442541,0.25343412,-0.33767852,0.25807622,-9.771029,-9.6017885
-0.35693178,0.23750487,-0.3435818,0.2572079,-9.7479,-9.59273
-0.35421392,0.27302548,-0.37327358,0.26335126,-9.220187,-9.587041
-0.07131541,0.62517065,-0.069074295,0.6094848,-9.627398,-8.556826
-0.13823847,0.06680509,-0.14188796,0.06608856,-9.933819,-10.717124
-0.23311044,0.24908233,-0.23587182,0.25021222,-11.557516,-10.677949
0.09101578,0.63067174,0.0902533,0.63841635,-10.410275,-8.127166
-0.3437099,0.26047835,-0.34055462,0.25705063,-9.851538,-9.649275
0.08860694,0.62549984,0.09089776,0.6293445,-10.424214,-8.203096
0.09741814,0.6674339,0.091654524,0.650331,-10.328829,-8.616339
-0.12860766,0.06458398,-0.12709156,0.065530635,-10.208077,-10.622365
-0.3730885,0.27179495,-0.36062288,0.26415753,-9.340737,-9.559322
0.089117795,0.63429993,0.09044386,0.61221564,-10.410023,-8.303022
-0.05894624,0.5322609,-0.06962412,0.54001,-9.762689,-9.044792
-0.36392805,0.26530594,-0.36559784,0.26190507,-9.336819,-9.590441
0.10046353,0.647964,0.090599455,0.63424003,-10.40094,-8.35791
-0.3371775,0.24279462,-0.34020153,0.25689736,-9.802769,-9.595917
-0.058857433,0.37401456,-0.056166567,0.38001466,-10.838032,-9.877816
-0.33905366,0.2545312,-0.34397602,0.25620127,-9.9029255,-9.760743
-0.23904683,0.25175643,-0.23611599,0.25024748,-11.597256,-10.701209
-0.35309663,0.2576416,-0.34865206,0.25209773,-10.072919,-9.818155
-0.05393979,0.7742952,-0.060214743,0.76291114,-9.392925,-9.093523
-0.33282667,0.25648084,-0.33908668,0.2572869,-9.797679,-9.640011
-0.09455744,0.5739976,-0.09227569,0.5596177,-10.457129,-8.658183
-0.3751061,0.25803962,-0.36920545,0.2644202,-9.282827,-9.577409
-0.05671483,0.5856595,-0.065879054,0.5780855,-9.394091,-8.226992
-0.052157193,0.36762005,-0.04886155,0.37545377,-10.89017,-9.738533
-0.07649203,0.6180854,-0.077079765,0.6067918,-9.681582,-8.525671
-0.3517012,0.24505842,-0.34289178,0.2604452,-9.690904,-9.615436
-0.3533309,0.25892603,-0.35069636,0.25546417,-9.660374,-9.585905
-0.071620926,0.7456813,-0.06033332,0.7293008,-9.475387,-9.321474
0.0858556,0.6428688,0.089407474,0.6340738,-10.381694,-8.184328
-0.22641744,0.37084082,-0.22174552,0.37267107,-10.322745,-10.389726
-0.103448115,0.4468845,-0.10032392,0.4457879,-12.015955,-10.979008
-0.08201869,0.56999916,-0.08779649,0.554304,-10.373581,-8.87276
0.08965928,0.6526444,0.0903101,0.64818263,-10.426926,-8.162608
-0.35263836,0.25388575,-0.34135914,0.24945119,-10.132246,-9.952073
-0.34155363,0.24979106,-0.34706506,0.25313017,-9.805703,-9.656541
-0.35590717,0.26288813,-0.34290734,0.24996498,-10.134701,-9.879741
-0.34751117,0.24147104,-0.35388726,0.25436333,-10.012606,-9.726316
-0.066709876,0.31644502,-0.062329285,0.3062906,-11.422771,-10.521906
-0.14534456,0.07407091,-0.14103869,0.06602778,-9.991867,-10.97472
0.092314035,0.3145296,0.088080056,0.31849366,-10.48648,-10.729894
-0.11106658,0.5570518,-0.0957673,0.5464824,-10.227217,-8.976023
-0.19151635,0.41010836,-0.19261554,0.4041778,-11.212337,-10.540047
-0.33030593,0.25508687,-0.33931467,0.2522943,-10.129517,-9.835726
-0.07385974,0.45822704,-0.0735927,0.45451802,-12.199878,-10.9253845
-0.17587368,0.48101038,-0.17363152,0.46819097,-10.887951,-9.122339
-0.07186354,0.45015964,-0.0733315,0.4540599,-12.109301,-10.908495
-0.21022005,0.3778223,-0.21324494,0.3797336,-10.472897,-10.32472
-0.3378092,0.25163445,-0.3382335,0.25775242,-9.757956,-9.625554
-0.1045073,0.4656503,-0.10106868,0.46595308,-11.977577,-10.779124
-0.08575464,0.5737045,-0.09190173,0.55423373,-10.173457,-8.778877
-0.07548116,0.54180545,-0.07586136,0.5523286,-9.811196,-8.356562
-0.347321,0.2638846,-0.34566024,0.26301706,-9.752907,-9.58809
0.08190582,0.64241755,0.090816855,0.653928,-10.3319235,-8.584627
-0.33862472,0.24926804,-0.33948293,0.25336868,-9.769211,-9.639596
-0.13398841,0.06913223,-0.14257684,0.06666547,-9.93634,-11.106991
-0.05154671,0.37775666,-0.05121977,0.38669285,-11.116143,-10.364281
-0.22988929,0.24719103,-0.232532,0.24819747,-11.607817,-10.714622
-0.0745374,0.3702409,-0.08114631,0.36930653,-11.010722,-10.119499
-0.07744336,0.58894634,-0.07877342,0.57806164,-9.695006,-8.476906
-0.19978851,0.56824934,-0.20301005,0.5692956,-10.101291,-9.544035
0.0996193,0.6662334,0.09221308,0.64922017,-10.331977,-8.632009
-0.2261547,0.38014945,-0.21790388,0.38121715,-10.554177,-10.492261
-0.34008017,0.25446942,-0.33741173,0.2523258,-9.754907,-9.61972
-0.21789172,0.37550333,-0.21941355,0.37258714,-10.285645,-10.342066
0.084878735,0.31534812,0.086282454,0.31603932,-10.57148,-10.959414
-0.12684046,0.6587864,-0.127866,0.64933604,-10.744369,-9.237488
0.08855344,0.61488897,0.091897935,0.6160243,-10.44139,-8.233061
-0.07825326,0.45673898,-0.073980935,0.45625183,-12.11019,-10.9219675
-0.34030187,0.2534444,-0.33958828,0.2534174,-9.778933,-9.63311
0.085515566,0.31722686,0.08767814,0.31629595,-10.582712,-11.049829
-0.072060496,0.4472827,-0.07315142,0.45399252,-12.18005,-10.959609
-0.3459631,0.2500297,-0.33735314,0.25144115,-9.823305,-9.664915
-0.03042875,0.5245401,-0.04644274,0.54567856,-9.753959,-8.463438
-0.14430948,0.065011255,-0.14855793,0.06698363,-10.040018,-11.546947
-0.12448944,0.06849627,-0.12329116,0.06554286,-10.152362,-10.44446
-0.3485158,0.2565329,-0.34511083,0.25632846,-9.733678,-9.598162
-0.04428393,0.7557888,-0.056993,0.76987714,-9.4526825,-9.235477
-0.34130058,0.2713068,-0.3480625,0.2555179,-9.688464,-9.595953
-0.08344868,0.54605746,-0.08357651,0.5538079,-10.033301,-8.605139
-0.062075622,0.39611006,-0.05898384,0.39355367,-11.204785,-10.616877
-0.044256542,0.61787146,-0.041893788,0.6309133,-9.980843,-9.065171
-0.17836699,0.43453264,-0.18029615,0.43533963,-11.153512,-10.510075
-0.35181737,0.24440835,-0.3421665,0.25600675,-9.773785,-9.61014
-0.05638623,0.7460609,-0.059655525,0.74503213,-9.6731205,-8.984787
-0.33041808,0.25753516,-0.32909372,0.25673303,-9.773845,-9.611389
-0.33930874,0.25633487,-0.3395018,0.25595286,-9.766827,-9.61152
-0.32433578,0.25575718,-0.33942524,0.25440213,-9.779832,-9.619391
-0.17395012,0.45448214,-0.17314407,0.4593631,-11.161037,-9.475036
-0.057894398,0.5491866,-0.06087645,0.54661345,-9.794111,-8.420927
-0.33210668,0.2633205,-0.34103617,0.25409684,-9.786478,-9.6357155
-0.21502723,0.37314996,-0.22035629,0.37348306,-10.427242,-10.503654
-0.3402158,0.25936133,-0.35037628,0.2548986,-10.01339,-9.830588
-0.21988826,0.37242696,-0.22042379,0.3741879,-10.173331,-10.258563
-0.34767273,0.24820052,-0.34805062,0.2522686,-10.052271,-9.793473
-0.12243909,0.63211995,-0.125458,0.6461764,-10.744693,-9.255423
-0.06426654,0.30842555,-0.061879702,0.30603194,-11.374048,-10.491068
-0.3552862,0.2597112,-0.3520865,0.25371885,-9.994819,-9.72349
-0.3342462,0.25502157,-0.34239528,0.25557235,-9.712193,-9.588906
0.09008787,0.62871045,0.089259766,0.6322897,-10.3814,-8.197874
-0.057621747,0.31999952,-0.061720915,0.30899614,-11.284443,-10.480562
-0.0715058,0.57539964,-0.074188076,0.5614459,-9.542774,-8.382295
-0.33399332,0.2570448,-0.34358552,0.2630791,-9.758344,-9.604825
-0.1492196,0.07086163,-0.14309001,0.06710924,-10.024249,-11.215656
-0.32826716,0.25389284,-0.3355006,0.254399,-9.793416,-9.639993
-0.21401985,0.3783576,-0.22377533,0.37427965,-10.335968,-10.450068
-0.3307248,0.2657057,-0.34030014,0.2605813,-9.707094,-9.602278
-0.34025204,0.25776663,-0.33957547,0.25796217,-9.718227,-9.588264
-0.22395204,0.36438182,-0.22009292,0.3729087,-10.226183,-10.367407
-0.3396537,0.2588864,-0.34357974,0.25335878,-9.752619,-9.615304
-0.34875712,0.25910008,-0.33884916,0.2589239,-9.778576,-9.582061
-0.13266708,0.06305475,-0.12919727,0.06523079,-10.105885,-11.0929785
-0.09351116,0.57220364,-0.0901294,0.57641685,-10.049374,-8.533685
-0.05874212,0.7609869,-0.057615556,0.7608047,-9.47592,-9.127248
-0.12725627,0.6630876,-0.13118017,0.66398174,-10.747531,-9.206472
-0.047286123,0.5936596,-0.05641318,0.5970877,-9.60804,-8.419398
0.083526306,0.32056558,0.08799997,0.31777042,-10.514812,-10.67613
-0.34411374,0.25165376,-0.3460428,0.26238436,-9.70243,-9.597378
-0.33731547,0.25425592,-0.33685607,0.2529127,-9.817615,-9.648618
0.0983395,0.31037402,0.087427616,0.31611085,-10.554556,-10.979473
-0.3349815,0.26227388,-0.33027783,0.24866512,-9.914893,-9.737356
-0.3315936,0.25241643,-0.34595114,0.25141925,-10.086921,-9.834601
-0.18243559,0.44136629,-0.18668213,0.44423094,-11.27681,-10.194421
-0.3465261,0.24910837,-0.34301877,0.24886832,-10.099072,-9.870844
-0.07336841,0.4653795,-0.07321111,0.45463482,-12.087383,-10.840814
-0.06970111,0.7353526,-0.06117495,0.7444754,-9.273622,-9.117002
-0.046146937,0.4462515,-0.03911581,0.4353988,-11.4310465,-9.4039545
-0.35006094,0.24593914,-0.34973982,0.25580972,-9.78594,-9.669232
-0.15364715,0.45625925,-0.16430956,0.4693903,-10.628867,-9.699142
-0.05414175,0.39271712,-0.05513803,0.39442876,-10.973164,-10.429107
-0.34434628,0.2535895,-0.3399695,0.25403985,-9.8380575,-9.655198
-0.062020514,0.742438,-0.059566922,0.7512322,-9.51421,-9.252837
-0.1330259,0.65512645,-0.13064131,0.65900695,-10.753147,-9.2184725
-0.042577807,0.38089445,-0.040745713,0.37228966,-10.258168,-9.648286
-0.053517863,0.6160842,-0.05671888,0.5946478,-9.577493,-8.290555
-0.21289113,0.36277425,-0.22090322,0.37384903,-10.273386,-10.249188
-0.32612687,0.2590781,-0.3330541,0.2590581,-9.89196,-9.645296
0.09170455,0.31874207,0.0885563,0.31730905,-10.484289,-10.554726
-0.20621498,0.3881613,-0.21384689,0.38681695,-10.617711,-10.496085
-0.34999454,0.25194684,-0.34223136,0.25874692,-9.820209,-9.620297
-0.33245614,0.25856882,-0.3417541,0.25947866,-9.743788,-9.623794
0.085414596,0.6312251,0.09156483,0.6268663,-10.421879,-8.175819
-0.087315865,0.5854633,-0.08889281,0.56512094,-10.001221,-8.558452
0.07648202,0.31745148,0.08824511,0.31816125,-10.51903,-10.697671
-0.2190678,0.3660406,-0.22244611,0.37283757,-10.206734,-10.325509
-0.07508604,0.45443535,-0.0728006,0.4545472,-12.227658,-11.04745
-0.03149615,0.6509822,-0.041861005,0.6411884,-9.991231,-9.2624855
-0.051963538,0.7771091,-0.059086286,0.76220614,-9.448362,-8.991146
-0.042881973,0.38672152,-0.04355059,0.37759173,-10.345894,-9.637021
-0.32131895,0.23321047,-0.32456425,0.23979881,-10.039895,-9.893074
-0.03229986,0.39153343,-0.0369599,0.38439062,-10.017869,-9.919061
0.07817362,0.5835566,0.09100563,0.59978086,-10.413767,-8.392103
-0.15484537,0.4927338,-0.15727383,0.48708612,-10.192127,-8.874125
-0.053545248,0.57017934,-0.055610046,0.5511062,-9.698946,-8.241404
-0.1281076,0.06977187,-0.13584304,0.06484266,-10.169894,-11.4004135
-0.3419604,0.26385543,-0.33618575,0.25703317,-9.792998,-9.629257
-0.050982583,0.7406168,-0.06185309,0.7543547,-9.385991,-9.319325
-0.044421017,0.3840534,-0.044535883,0.38519022,-10.400361,-9.8139
-0.3395109,0.26017675,-0.334819,0.2587007,-9.80031,-9.619189
-0.050847284,0.3921496,-0.048759602,0.3927504,-10.773553,-10.273033
-0.040171232,0.5700956,-0.042088278,0.5601199,-9.983198,-8.215723
-0.3533639,0.24387267,-0.34930018,0.25410524,-10.048986,-9.765052
-0.045669347,0.56005293,-0.059042424,0.5473755,-9.583852,-8.430626
-0.053778004,0.7577497,-0.059353366,0.7473602,-9.442006,-9.371637
-0.21346004,0.37584865,-0.2197535,0.37226075,-10.196609,-10.276919
-0.10030262,0.44685414,-0.09870448,0.44442317,-12.104932,-11.037534
0.094437435,0.6222836,0.090050146,0.63208526,-10.409246,-8.132376
-0.35401917,0.2557175,-0.34370747,0.2505413,-9.750261,-9.636021
-0.063597195,0.7838571,-0.061648004,0.7734249,-9.325953,-9.12524
-0.34129682,0.25364605,-0.34374702,0.25220972,-10.12237,-9.820232
-0.063348696,0.5430654,-0.07100088,0.57559395,-9.629764,-8.224945
-0.06910502,0.75964123,-0.0612467,0.76804024,-9.42033,-9.103097
-0.052973717,0.38961354,-0.05258803,0.39008132,-11.159342,-10.481671
-0.36014372,0.2707717,-0.34977293,0.25425282,-9.754536,-9.671042
-0.07624706,0.5578655,-0.061831437,0.5488024,-9.709845,-8.85922
-0.05341366,0.39947352,-0.055061743,0.39299694,-11.05549,-10.427598
-0.21676284,0.3749379,-0.22222206,0.37332138,-10.3155155,-10.367554
-0.36226374,0.2476783,-0.35386488,0.25546777,-9.616069,-9.584103
-0.21526,0.3771836,-0.21239576,0.3763978,-10.334488,-10.143603
-0.2309188,0.37869343,-0.22119689,0.3735162,-10.194463,-10.305692
-0.099748276,0.45325288,-0.09871607,0.4443728,-12.224164,-11.166373
-0.1284715,0.0700482,-0.12999183,0.06644361,-10.129271,-10.594945
-0.034794793,0.38307366,-0.045699768,0.3808239,-10.654328,-9.713208
-0.22882725,0.38597244,-0.22276625,0.37307516,-10.309872,-10.3695345
-0.3418531,0.25437877,-0.34776482,0.25310022,-9.876034,-9.735018
-0.20791286,0.4938976,-0.21442822,0.49141762,-10.886284,-10.353511
-0.068363436,0.7752234,-0.058516175,0.77509373,-9.393201,-9.064015
-0.07136737,0.4517669,-0.072421245,0.4496162,-11.774269,-10.316941
-0.074505016,0.4612483,-0.073750116,0.45756125,-12.163861,-10.954571
-0.36677933,0.26784208,-0.37241277,0.26402614,-9.274218,-9.583149
-0.06541285,0.7665129,-0.060442857,0.76902336,-9.397095,-9.178283
-0.35418004,0.25263757,-0.3424513,0.25359258,-10.0988035,-9.806331
-0.33522594,0.25069267,-0.33815274,0.2476651,-9.916259,-9.783839
0.09192462,0.64814705,0.088741146,0.6362112,-10.37808,-8.201457
-0.037448876,0.063846685,-0.039627485,0.06319508,-10.535995,-10.92194
-0.041008838,0.7288259,-0.057859927,0.72252166,-9.459779,-9.430623
-0.21142039,0.39143953,-0.21250558,0.384831,-10.62397,-10.499285
-0.23353782,0.25419673,-0.23369631,0.25031057,-11.580219,-10.683753
-0.35231555,0.26269582,-0.34583327,0.26265806,-9.787535,-9.5892935
-0.24259269,0.25652286,-0.23580512,0.2500339,-11.589493,-10.689215
-0.098249875,0.44001094,-0.09975084,0.44306597,-12.151282,-11.110659
-0.33375698,0.26151994,-0.33938205,0.25795233,-9.77649,-9.604624
-0.07061005,0.69340986,-0.06260195,0.702895,-9.352639,-9.569608
-0.33703858,0.25340047,-0.34006414,0.25501657,-9.799502,-9.646099
-0.05236862,0.38552764,-0.052194275,0.3876324,-11.084418,-10.356749
-0.060746048,0.77470905,-0.058832206,0.75398797,-9.593316,-9.197012
-0.08246511,0.36916763,-0.08262963,0.3723918,-11.405009,-10.367236
-0.13620487,0.6427276,-0.13333577,0.6689561,-10.748425,-9.189106
-0.37402228,0.25622892,-0.3647524,0.26699683,-9.236844,-9.578434
-0.33685157,0.27199593,-0.3480405,0.26352903,-9.750444,-9.585105
-0.17817104,0.551623,-0.19160503,0.5669752,-9.909475,-9.45106
-0.043050684,0.61302555,-0.035560384,0.6166438,-10.430977,-8.5969925
-0.3414787,0.2572049,-0.340169,0.25761586,-9.712172,-9.620905
-0.13624616,0.65984344,-0.13174644,0.6616878,-10.74264,-9.201337
-0.07485406,0.45602068,-0.07355598,0.45513177,-12.134502,-10.965029
-0.15219823,0.4556692,-0.16135815,0.47973105,-10.224465,-8.914417
-0.35031694,0.25560656,-0.34481287,0.25121644,-9.64064,-9.604553
-0.06692515,0.37124115,-0.067953326,0.3718908,-12.113531,-10.405111
-0.35354194,0.27313614,-0.34426776,0.25710082,-9.711309,-9.5978775
-0.22086874,0.3704173,-0.21830347,0.37398505,-10.198199,-10.157919
-0.07363352,0.5742243,-0.07671539,0.55294687,-9.75292,-8.630201
-0.14887418,0.070403345,-0.14784789,0.066791736,-9.991136,-11.458215
-0.074627124,0.7681609,-0.05969856,0.77314234,-9.323166,-9.157539
-0.09781657,0.3081839,-0.09882174,0.30588135,-12.255029,-11.455367
-0.21664938,0.35976276,-0.2177907,0.37472913,-10.225657,-10.10803
-0.22514771,0.24295415,-0.23465368,0.25033742,-11.620415,-10.715146
-0.07717781,0.5743747,-0.08454303,0.55287737,-10.2676325,-8.90177
-0.20863344,0.37655842,-0.21730998,0.374355,-10.079258,-9.9893675
-0.073480815,0.5598708,-0.06396086,0.5442459,-9.663381,-8.686962
-0.22169207,0.37458044,-0.21909148,0.3731152,-10.242014,-10.308381
-0.053749394,0.6476497,-0.043399833,0.643019,-9.934031,-9.245689
-0.36453247,0.24525084,-0.352437,0.25586158,-10.039437,-9.775395
-0.3435087,0.2547228,-0.3429245,0.2555651,-9.751694,-9.613701
-0.15708527,0.4842069,-0.16013825,0.48927993,-10.237141,-8.936813
-0.04899287,0.38339445,-0.05142916,0.38928068,-10.786248,-10.202706
0.09208909,0.5707828,0.08696052,0.5625545,-10.384736,-8.709412
-0.34046122,0.25320673,-0.3427815,0.2515663,-9.920563,-9.708038
0.09795635,0.65239906,0.09353651,0.64383155,-10.36966,-8.650715
-0.035665665,0.6325042,-0.041530043,0.63652635,-9.92251,-8.940235
-0.13397045,0.6612562,-0.12954488,0.65120506,-10.746697,-9.227449
-0.045930963,0.38987127,-0.044320717,0.3873333,-10.370416,-10.131504
-0.08054273,0.55181736,-0.07756054,0.55952233,-9.812158,-8.687663
-0.3652463,0.2559178,-0.3508241,0.25385317,-10.037145,-9.763064
-0.07393355,0.45695874,-0.07347671,0.4544593,-12.151705,-10.906774
-0.07428622,0.45607632,-0.07251323,0.4537507,-12.034374,-10.778897
-0.34241295,0.25337687,-0.34235272,0.25161034,-10.1023035,-9.805248
-0.071358494,0.45739028,-0.07302397,0.45549306,-12.19895,-11.098793
-0.35275346,0.2654165,-0.34484258,0.26071414,-9.752045,-9.596126
-0.0707386,0.5430228,-0.07273551,0.55166036,-9.418115,-8.478104
-0.13082717,0.6334492,-0.12834004,0.6520617,-10.739601,-9.228816
-0.34365156,0.24570245,-0.34035942,0.254236,-9.715586,-9.612691
-0.17263824,0.5119338,-0.16440791,0.48730168,-10.356684,-9.220006
-0.2185525,0.3800809,-0.22187668,0.37528837,-10.23928,-10.278589
-0.04503875,0.6906875,-0.058480017,0.6871168,-9.389019,-9.676395
-0.20460594,0.38736698,-0.20923898,0.38397336,-10.61583,-10.510642
-0.34375012,0.24825191,-0.33972064,0.25501236,-9.74784,-9.611492
-0.34332386,0.25514644,-0.3393327,0.25259858,-9.900629,-9.720911
-0.071691506,0.39246842,-0.07057389,0.3813651,-12.2239065,-10.803747
-0.15571113,0.47833169,-0.16337559,0.49178907,-10.269015,-9.044315
-0.102253616,0.4443216,-0.10093982,0.44352826,-12.106068,-11.07546
-0.34752625,0.24520344,-0.33327487,0.24480861,-9.961275,-9.839261
-0.050158106,0.38616273,-0.05051353,0.38423684,-10.688175,-9.957317
-0.33418974,0.24110368,-0.3346299,0.2559835,-9.824005,-9.63229
-0.077982485,0.6181581,-0.07144589,0.5795569,-9.460247,-8.041389
-0.07587457,0.5623172,-0.07634167,0.5576244,-9.76894,-8.705992
-0.22193211,0.36600628,-0.22113106,0.37106323,-10.329313,-10.4464855
-0.16454665,0.4651855,-0.16208398,0.46604437,-10.554516,-9.5513525
-0.049367886,0.6928928,-0.0616721,0.6989548,-9.36592,-9.585731
-0.10030732,0.2993718,-0.09912997,0.30507058,-12.417253,-11.565941
-0.35476106,0.25109285,-0.35025102,0.254489,-9.647197,-9.590222
-0.22684869,0.50391626,-0.22374228,0.49694905,-11.021615,-10.59772
-0.35293874,0.27108374,-0.3481102,0.25654086,-10.064035,-9.740353
-0.17914632,0.513847,-0.1740787,0.46900296,-10.9347515,-8.804949
-0.07119185,0.44739634,-0.07139563,0.44974503,-12.172745,-10.917398
-0.36741158,0.26137182,-0.3663591,0.26507014,-9.233265,-9.566729
-0.3379599,0.23802549,-0.3372976,0.2476862,-10.139828,-9.972511
-0.21941645,0.36586547,-0.21902677,0.3733173,-10.227414,-10.349391
-0.32444087,0.26625392,-0.3332648,0.25504047,-9.765958,-9.658207
-0.06607495,0.74616647,-0.059308775,0.756972,-9.519148,-9.205654
0.09300108,0.5958826,0.08977953,0.60789245,-10.395793,-8.32327
0.09170489,0.3196784,0.087298006,0.31644186,-10.541473,-10.970352
-0.3468867,0.23679537,-0.34732854,0.25310025,-9.924201,-9.731632
-0.08841457,0.3716954,-0.086545534,0.3773133,-10.63477,-9.761186
-0.333939,0.27288422,-0.34581473,0.25580093,-9.599616,-9.595742
-0.3586836,0.2587442,-0.34677824,0.25357902,-9.998774,-9.753131
-0.22227857,0.497242,-0.22542703,0.50116676,-11.0412655,-10.6815195
0.09514563,0.6172368,0.08747128,0.6162594,-10.314511,-8.097209
-0.16105126,0.4923671,-0.16520211,0.4792329,-10.334369,-9.175262
-0.33862963,0.25445744,-0.334912,0.2561324,-9.749415,-9.652286
-0.34732673,0.27005127,-0.3448823,0.25537115,-9.712639,-9.60042
